proposal_id,fund,year,title,challenge,pillar,pillar_name,subcategory,classification_confidence,classification_basis,currency,amount_requested,amount_received,funding_status,project_status,funded,delivered
f03-authentication-for-deepfake-defense-f3,3,2021,"Authentication for DeepFake Defense


",F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,12000.0,,over_budget,unfunded,False,False
f03-automation-platform-integration-f3,3,2021,Automation platform integration,F3: Developer Ecosystem,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,30000.0,,not_approved,unfunded,False,False
f03-bc-wildfire-identification-f3,3,2021,"BC Wildfire Identification


",F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,50000.0,,not_approved,unfunded,False,False
f03-better-ideascale-but-open-source-f3,3,2021,Better Ideascale But Open-Source,F3: Developer Ecosystem,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,55000.0,,over_budget,unfunded,False,False
f03-business-governance-application-f3,3,2021,"Business Governance Application


",F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,97849.0,,over_budget,unfunded,False,False
f03-carbonland-trust-f3,3,2021,"Carbonland Trust


",F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,5000.0,,over_budget,unfunded,False,False
f03-cardano-algorithmic-credit-scoring-f3,3,2021,"Cardano Algorithmic Credit Scoring


",F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,20000.0,,over_budget,unfunded,False,False
f03-cardano-central-f3,3,2021,"Cardano Central


",F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,5000.0,,over_budget,unfunded,False,False
f03-cardano-dapps-listing-website-f3,3,2021,Cardano Dapps Listing Website,F3: Developer Ecosystem,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,9500.0,,over_budget,unfunded,False,False
f03-cardano-developer-resource-portal-f3,3,2021,Cardano Developer resource portal,F3: Developer Ecosystem,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,20000.0,,over_budget,unfunded,False,False
f03-cardano-etl-public-bigquery-data-f3,3,2021,Cardano ETL: Public BigQuery Data,F3: Developer Ecosystem,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,30000.0,,not_approved,unfunded,False,False
f03-cardano-for-drupal-developers-f3,3,2021,Cardano for Drupal developers,F3: Developer Ecosystem,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,48000.0,,not_approved,unfunded,False,False
f03-cardano-incognito-bridge-f3,3,2021,"Cardano <> Incognito Bridge


",F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,25000.0,,over_budget,unfunded,False,False
f03-cardano-intellij-idea-plugin-mvp-f3,3,2021,Cardano IntelliJ IDEA Plugin (MVP),F3: Developer Ecosystem,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,15000.0,15000.0,approved,complete,True,True
f03-cardano-on-dxsalenetwork-launchpad-f3,3,2021,"Cardano on Dxsale.network launchpad


",F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,30000.0,,not_approved,unfunded,False,False
f03-cardano-on-the-rocks-f3,3,2021,Cardano on the Rocks,F3: Developer Ecosystem,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,3900.0,,over_budget,unfunded,False,False
f03-cardano-review-platform-f3,3,2021,"Cardano Review Platform


",F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,10000.0,,not_approved,unfunded,False,False
f03-cardano-role-based-access-control-f3,3,2021,Cardano Role-based Access Control,F3: Developer Ecosystem,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,8000.0,,over_budget,unfunded,False,False
f03-cardano-serialization-library-in-go-f3,3,2021,Cardano serialization library in Go,F3: Developer Ecosystem,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,6000.0,6000.0,approved,complete,True,True
f03-cardano-sticker-marketing-campaign-f3,3,2021,"Cardano Sticker Marketing Campaign


",F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,700.0,,over_budget,unfunded,False,False
f03-cardano-tv-sports-led-advertising-f3,3,2021,Cardano TV - Sports LED Advertising,F3: Developer Ecosystem,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,16000.0,,over_budget,unfunded,False,False
f03-cardano-widgets-to-embed-in-dapps-f3,3,2021,Cardano Widgets to embed in DAPPs,F3: Developer Ecosystem,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,5000.0,,not_approved,unfunded,False,False
f03-cardanosharp-net-library-f3,3,2021,CardanoSharp - .NET Library,F3: Developer Ecosystem,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,19520.0,19520.0,approved,complete,True,True
f03-cardvrytin-mobile-app-to-drive-digi-f3,3,2021,"Cardvrytin Mobile App to Drive Digi


",F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,150000.0,,over_budget,unfunded,False,False
f03-chess-600-million-people-f3,3,2021,"CHESS - 600 Million People


",F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,100000.0,,not_approved,unfunded,False,False
f03-coinmarketcap-for-dapps-by-adapools-f3,3,2021,"Coinmarketcap for Dapps by Adapools


",F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,40000.0,,over_budget,unfunded,False,False
f03-complete-cardano-training-center-f3,3,2021,Complete Cardano Training Center,F3: Developer Ecosystem,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,50000.0,,over_budget,unfunded,False,False
f03-comprehensive-nft-framework-collab-f3,3,2021,Comprehensive NFT Framework Collab,F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,48965.0,48965.0,approved,complete,True,True
f03-conversational-uxui-toolkit-f3,3,2021,Conversational UX/UI Toolkit,F3: Developer Ecosystem,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,36000.0,,over_budget,unfunded,False,False
f03-crowdano-crowdfunding-platform-f3,3,2021,"Crowdano - Crowdfunding Platform


",F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,24030.0,,over_budget,unfunded,False,False
f03-crowdfunding-platform-with-ada-f3,3,2021,"Crowdfunding platform with ADA


",F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,42500.0,,over_budget,unfunded,False,False
f03-crowdfundingdao-opensource-pharma-f3,3,2021,"Crowdfunding/DAO opensource pharma


",F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,60000.0,,not_approved,unfunded,False,False
f03-customizable-defi-data-streams-f3,3,2021,Customizable DeFi Data Streams,F3: Developer Ecosystem,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,75000.0,,over_budget,unfunded,False,False
f03-d-timestamped-registration-system-f3,3,2021,"D Timestamped Registration System


",F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,5000.0,,over_budget,unfunded,False,False
f03-dapassword-a-password-manager-f3,3,2021,"DaPassword - a password manager


",F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,48000.0,,over_budget,unfunded,False,False
f03-dapp-for-business-contracts-f3,3,2021,Dapp for business contracts,F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,15000.0,15000.0,approved,in_progress,True,False
f03-darp-cardanos-address-name-servce-f3,3,2021,DARP: Cardano's Address Name Servce,F3: Developer Ecosystem,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,57500.0,,not_approved,unfunded,False,False
f03-decentralised-funding-report-f3,3,2021,Decentralised Funding Report,F3: Developer Ecosystem,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,6109.0,,over_budget,unfunded,False,False
f03-decentralized-accounting-ifrs-f3,3,2021,Decentralized Accounting <- IFRS,F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,4000.0,4000.0,approved,complete,True,True
f03-decentralized-social-media-platform-f3,3,2021,"Decentralized Social Media Platform


",F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,100000.0,,over_budget,unfunded,False,False
f03-decentralized-system-by-staking-f3,3,2021,"Decentralized system by staking


",F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,60000.0,,over_budget,unfunded,False,False
f03-defi-high-interest-cert-of-dep-f3,3,2021,"DeFi - High Interest Cert of Dep


",F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,45000.0,,over_budget,unfunded,False,False
f03-developer-spo-tools-cntools-f3,3,2021,Developer & SPO Tools [CNTools],F3: Developer Ecosystem,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,14500.0,14500.0,approved,in_progress,True,False
f03-dice-game-f3,3,2021,"Dice Game


",F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,20000.0,,not_approved,unfunded,False,False
f03-digital-asset-inheritance-f3,3,2021,Digital Asset Inheritance,F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,42000.0,42000.0,approved,in_progress,True,False
f03-donating-better-with-cardano-f3,3,2021,"Donating Better with Cardano


",F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,42000.0,,over_budget,unfunded,False,False
f03-e-invoicing-standard-f3,3,2021,"e-invoicing standard


",F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,22500.0,,over_budget,unfunded,False,False
f03-educating-cryptos-next-generation-f3,3,2021,"Educating Crypto's Next Generation


",F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,42065.0,,over_budget,unfunded,False,False
f03-educational-materials-about-cardano-f3,3,2021,Educational materials about Cardano,F3: Developer Ecosystem,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,15000.0,,over_budget,unfunded,False,False
f03-equipo-para-crear-videojuego-f3,3,2021,"Equipo para crear videojuego


",F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,10000.0,,over_budget,unfunded,False,False
f03-fanance-celebrity-trading-platform-f3,3,2021,"Fanance -Celebrity Trading Platform


",F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,20000.0,,over_budget,unfunded,False,False
f03-fandom-auction-and-sales-platform-f3,3,2021,"Fandom Auction and Sales Platform


",F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,25000.0,,over_budget,unfunded,False,False
f03-food-traceability-solution-africa-f3,3,2021,Food traceability solution - Africa,F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,3500.0,3500.0,approved,in_progress,True,False
f03-free-commerce-sell-online-with-ada-f3,3,2021,Free-Commerce: sell online with ADA,F3: Developer Ecosystem,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,35000.0,,over_budget,unfunded,False,False
f03-fullcircl-democracy-at-work-f3,3,2021,"Fullcircl: Democracy @ Work


",F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,83100.0,,not_approved,unfunded,False,False
f03-fun-competitive-games-with-cardano-f3,3,2021,"Fun competitive games with Cardano


",F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,30000.0,,not_approved,unfunded,False,False
f03-funding-portal-smart-dapp-f3,3,2021,"Funding portal (smart dApp)


",F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,50000.0,,over_budget,unfunded,False,False
f03-goguen-launch-global-hackathon-f3,3,2021,Goguen Launch Global Hackathon,F3: Developer Ecosystem,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,80000.0,,over_budget,unfunded,False,False
f03-greensavings-poupverde-f3,3,2021,"GreenSavings (PoupVerde)


",F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,21163.0,,over_budget,unfunded,False,False
f03-hot-potato-the-game-f3,3,2021,"HOT Potato... the Game!


",F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,50000.0,,not_approved,unfunded,False,False
f03-hotel-reward-token-f3,3,2021,"Hotel Reward token


",F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,5000.0,,not_approved,unfunded,False,False
f03-impact-the-art-industry-with-artacy-f3,3,2021,"Impact the Art Industry with ArtAcy


",F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,35000.0,,over_budget,unfunded,False,False
f03-implement-cip12-to-yoroi-backends-f3,3,2021,Implement CIP12 to Yoroi backends,F3: Developer Ecosystem,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,930.0,930.0,approved,in_progress,True,False
f03-in-store-currency-shopify-f3,3,2021,"In-Store Currency (Shopify)


",F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,100000.0,,over_budget,unfunded,False,False
f03-infura-like-cardano-api-iaas-f3,3,2021,Infura-like Cardano API IaaS,F3: Developer Ecosystem,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,9000.0,,over_budget,unfunded,False,False
f03-inusocial-nft-social-media-f3,3,2021,"Inu.Social - NFT Social Media


",F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,100000.0,,over_budget,unfunded,False,False
f03-legitimatize-blockchain-solutions-f3,3,2021,Legitimatize blockchain solutions,F3: Developer Ecosystem,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,1200.0,,over_budget,unfunded,False,False
f03-lightweight-kevm-emulator-f3,3,2021,Lightweight KEVM Emulator,F3: Developer Ecosystem,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,20000.0,,over_budget,unfunded,False,False
f03-liqwid-developer-portalcardano-sdk-f3,3,2021,Liqwid Developer Portal:Cardano SDK,F3: Developer Ecosystem,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,53000.0,53000.0,approved,complete,True,True
f03-liqwidcardano-defi-liquidity-pools-f3,3,2021,Liqwid:Cardano DeFi Liquidity Pools,F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,53000.0,53000.0,approved,complete,True,True
f03-localize-yoroi-for-czech-market-f3,3,2021,Localize Yoroi for Czech market,F3: Developer Ecosystem,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,2300.0,,over_budget,unfunded,False,False
f03-localize-yoroi-for-slovak-market-f3,3,2021,Localize Yoroi for Slovak market,F3: Developer Ecosystem,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,2300.0,,over_budget,unfunded,False,False
f03-marketplace-for-overstock-produce-f3,3,2021,"Marketplace-for-Overstock-Produce


",F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,3000.0,,over_budget,unfunded,False,False
f03-marlowe-and-plutus-mobile-f3,3,2021,Marlowe and Plutus Mobile,F3: Developer Ecosystem,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,19000.0,,over_budget,unfunded,False,False
f03-metadata-oracle-endpoint-in-yoroi-f3,3,2021,Metadata oracle endpoint in Yoroi,F3: Developer Ecosystem,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,1200.0,,over_budget,unfunded,False,False
f03-metadata-oracle-node-f3,3,2021,Metadata oracle node,F3: Developer Ecosystem,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,23000.0,23000.0,approved,complete,True,True
f03-metadata-oracles-explorer-f3,3,2021,Metadata oracles explorer,F3: Developer Ecosystem,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,6000.0,6000.0,approved,complete,True,True
f03-migrate-multi-pvp-game-from-tron-f3,3,2021,"Migrate Multi-PVP game from Tron


",F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,40000.0,,over_budget,unfunded,False,False
f03-multiplayer-strategy-game-f3,3,2021,"Multiplayer strategy game


",F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,2500.0,,over_budget,unfunded,False,False
f03-nmadi-space-a-digital-universe-f3,3,2021,"Nmadi Space: A Digital Universe


",F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,19000.0,,over_budget,unfunded,False,False
f03-octowars-a-game-platform-f3,3,2021,"OctoWars - a game platform


",F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,125000.0,,over_budget,unfunded,False,False
f03-online-makerspace-f3,3,2021,"Online Makerspace


",F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,25000.0,,not_approved,unfunded,False,False
f03-open-dapp-auditing-platform-f3,3,2021,"Open dApp Auditing Platform


",F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,20000.0,,over_budget,unfunded,False,False
f03-openapi-integration-ebay-shopify-f3,3,2021,"OpenAPI Integration: Ebay & Shopify


",F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,40000.0,,not_approved,unfunded,False,False
f03-orihon-tracing-waste-with-cardano-f3,3,2021,"Orihon - Tracing Waste with Cardano


",F3: DApp Creation,P2,Adoption & Utility,products-and-developer-experience,high,challenge,USD,50000.0,,over_budget,unfunded,False,False
